date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-07-17,63277.308582948186,0.0,7.031388804534799e-13,63277.308582948186,2.6290081223123707e-13,4569.159325700285,4744.726170452942
2025-07-18,28934.23002202293,0.0,5.839240202476503e-14,28934.23002202293,2.842170943040401e-14,4744.726170452942,4703.909220898146
2025-07-19,29429.033786186825,0.0,0.0,29429.033786186825,0.0,4703.909220898146,4504.70688302037
2025-07-20,64036.19418548178,0.0,0.0,64036.19418548178,0.0,4504.70688302037,3848.7288751852548
2025-07-21,66510.61595001775,0.0,0.0,66510.61595001775,0.0,3848.7288751852548,4104.556579392242
2025-07-22,66546.08499804616,0.0,260.48382208333373,66806.5688201295,30.539166666666745,4104.556579392242,3575.1387793178797
2025-07-23,67116.10883291301,0.0,6.02540239924565e-13,67116.10883291301,1.7053025658242404e-13,3575.1387793178797,3701.5114943767503
2025-07-24,64100.02667772313,0.0,211.04453059147718,64311.071208314606,25.422457458469033,3701.5114943767503,4028.486031007629
2025-07-25,35121.018961891794,0.0,0.0,35121.018961891794,0.0,4028.486031007629,7304.9834941120835
2025-07-26,28380.348142613373,0.0,0.0,28380.348142613373,0.0,7304.9834941120835,4771.574093683336
2025-07-27,65172.3300367397,0.0,0.0,65172.3300367397,0.0,4771.574093683336,4209.513078575523
2025-07-28,66796.6143685077,0.0,3.1189699711831055e-12,66796.6143685077,9.663381206337363e-13,4209.513078575523,4709.903468311109
2025-07-29,67707.26543082375,0.0,1.140790573117556e-12,67707.26543082375,3.410605131648481e-13,4709.903468311109,4561.176419667579
2025-07-30,66678.23574526112,0.0,8.480469659843946e-13,66678.23574526112,2.2737367544323206e-13,4561.176419667579,2503.943183592591
2025-07-31,62594.68890824075,0.0,572.7393032366332,63167.42821147738,69.78420470053459,2503.943183592591,1797.0224259843387
2025-08-01,26850.887846643032,0.0,0.0,26850.887846643032,0.0,1797.0224259843387,3627.9470269454414
2025-08-02,23058.19503052933,0.0,2.3774759938532953e-13,23058.19503052933,1.1368683772161603e-13,3627.9470269454414,2446.0113660239967
2025-08-03,60176.54935795376,0.0,612.2468172599979,60788.796175213756,73.45353566666662,2446.0113660239967,2557.1862347088004
2025-08-04,55898.85010748728,0.0,465.7922849999997,56364.64239248728,57.33666666666676,2557.1862347088004,1942.5246720074074
2025-08-05,55609.29615158065,0.0,122.4057132161268,55731.70186479678,14.765227272427623,1942.5246720074074,1920.6259861018498
2025-08-06,56307.67939069275,0.0,4207.86834423012,60515.54773492287,491.6882851402338,1920.6259861018498,1228.8460237639154
