date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-06-07,16349.72783885806,0.0,17164.537950022634,33514.26578888069,3937.755809611104,1200.000001,1228.528501
2025-06-08,50886.967861165846,0.0,3.7140161287774715e-12,50886.96786116585,7.168968262587618e-13,1228.528501,2037.6641353827101
2025-06-09,58627.244986450896,0.0,253.3639979750008,58880.6089844259,36.1758833333337,2037.6641353827101,2346.655189950615
2025-06-10,53351.31580070852,0.0,2.249208819193882e-12,53351.31580070852,7.673861546209082e-13,2346.655189950615,2223.401426185185
2025-06-11,58428.134025910025,0.0,2397.741771113819,60825.875797023844,456.76700707777746,2223.401426185185,2471.882350753085
2025-06-12,56532.6881003435,0.0,1.174717693779026e-12,56532.6881003435,2.86897133654207e-13,2471.882350753085,2893.570488283949
2025-06-13,18629.107199030193,0.0,8.999450074043124e-13,18629.107199030193,2.2737367544323206e-13,2893.570488283949,2611.789417666668
2025-06-14,19150.309296835225,0.0,2.5010336845028003e-12,19150.30929683523,6.82838198961741e-13,2611.789417666668,2370.5185384074057
2025-06-15,51485.83253060379,0.0,4981.701581973823,56467.53411257761,723.4394975277808,2370.5185384074057,1954.6812595185183
2025-06-16,54774.04165178041,0.0,2187.8834982552003,56961.92515003561,428.1962136198674,1954.6812595185183,2645.7923828518524
2025-06-17,55242.662960224916,0.0,2155.616670321754,57398.27963054667,297.14200431756257,2645.7923828518524,1776.6373243333328
2025-06-18,56290.25502037243,0.0,133.02296000000078,56423.27798037243,18.990000000000236,1776.6373243333328,2526.3355721728403
2025-06-19,51044.99584981272,0.0,4620.5570573276045,55665.55290714033,662.567668027779,2526.3355721728403,1834.2593637777773
2025-06-20,18400.678388925284,0.0,0.0,18400.678388925284,0.0,1834.2593637777773,2595.065845814814
2025-06-21,17774.932581098838,0.0,0.0,17774.932581098838,0.0,2595.065845814814,2976.120863345679
2025-06-22,48615.91431392171,0.0,3947.0465137217884,52562.9608276435,568.3094614722241,2976.120863345679,1861.6975659999998
2025-06-23,50704.13133373592,0.0,2.4411511109800106e-12,50704.13133373592,7.002450106308872e-13,1861.6975659999998,2017.390750259258
2025-06-24,60632.116841870724,0.0,35.056997588890994,60667.17383945962,5.012438888889562,2017.390750259258,2439.326993654321
