date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-05-28,35939.51484223864,1064.744665349126,1.910275339306192e-12,37004.25950758777,4.893356905658411e-13,1718.7412323491328,2008.1212190756978
2025-05-29,37855.13731954975,1715.7333344473855,1.4499619283014906e-12,39570.87065399714,4.547473508864641e-13,2008.1212190756978,2099.7392746871046
2025-05-30,11330.940620182282,257.20863992167745,0.0,11588.149260103959,0.0,2099.7392746871046,1790.9944219845893
2025-05-31,11308.719242488278,502.6898355567916,2.06652074602855e-14,11811.40907804507,1.0361096746194787e-14,1790.9944219845893,1825.745086630917
2025-06-01,51675.31030457592,5697.152537215504,6573.041041392057,63945.503883183475,1547.2508593231114,1825.745086630917,1200.0000009999999
2025-06-02,49931.688630663426,4927.3429563049685,4559.627785650066,59418.659372618466,1216.2675107233144,1200.0000009999999,1200.000001
2025-06-03,50871.54013352019,4145.448489861246,1183.009035008333,56199.997658389766,495.53829999999954,1200.000001,1427.1821937938955
2025-06-04,49059.13889713239,5028.285925973068,4137.192451687907,58224.61727479337,1336.3396134535083,1427.1821937938955,1200.0000009999999
2025-06-05,51284.98308933016,3128.4601535059787,4026.261731422271,58439.70497425841,1253.9183849516583,1200.0000009999999,1200.0000009999999
2025-06-06,17921.8292329911,2117.538455096142,6413.097715738519,26452.465403825758,2243.2158509974,1200.0000009999999,1200.0000009999999
2025-06-07,18608.57915771324,1301.417339763815,4289.993341156556,24199.989838633614,1629.1353109251493,1200.0000009999999,1256.4899947332738
2025-06-08,49738.78355724628,2553.9827617750507,1.288615436578766e-12,52292.76631902133,3.623767952376511e-13,1256.4899947332738,3215.980721910967
2025-06-09,53414.3733082205,2454.1412702017215,147.3397668933777,56015.854345315594,21.043867083592964,3215.980721910967,2488.9158844208923
2025-06-10,52837.46526308098,1403.774774574397,1400.6035382746936,55641.84357593007,216.72256725141477,2488.9158844208923,1623.6099095499885
2025-06-11,57895.26005202436,697.4178218006015,1291.152917261268,59883.83079108622,247.3941302363451,1623.6099095499885,2537.8266852517145
2025-06-12,54203.38187227172,1149.768012309928,5.353511850839098e-12,55353.14988458165,1.174253619687371e-12,2537.8266852517145,2519.742841801586
2025-06-13,18621.50675074394,156.3617186616608,0.0,18777.868469405603,0.0,2519.742841801586,2584.6687717092796
2025-06-14,17903.561948341296,628.2041626324808,1.5207746173473422e-12,18531.766110973775,5.400124791776761e-13,2584.6687717092796,1992.598353537902
2025-06-15,52700.80170643488,1638.3194808701442,435.7489389639886,54774.870126269016,62.64546330825402,1992.598353537902,2201.6566694442513
2025-06-16,54029.61552815883,1693.3090092894163,75.40886629190075,55798.333403740144,11.055397491849003,2201.6566694442513,2139.851189604411
2025-06-17,55844.28726876044,1575.295974699621,122.92389891163478,57542.507142371694,17.280088366792967,2139.851189604411,1979.987616194905
2025-06-18,53172.18053112089,2712.749117314389,808.4060470113066,56693.33569544658,116.98039825963869,1979.987616194905,1868.0549054582389
2025-06-19,51395.518109592056,2993.8974000296357,756.615134120814,55146.03064374251,109.60972426431366,1868.0549054582389,2018.887350906347
2025-06-20,16395.722316908465,968.2808299480408,730.851761275775,18094.85490813228,170.42816137533592,2018.887350906347,1410.116764518518
2025-06-21,17533.684180364566,369.0582614328683,2.7612032243453343e-13,17902.742441797433,1.4056263748438158e-13,1410.116764518518,2518.2289718120514
2025-06-22,49438.18787311723,2107.581258948496,528.8501162219989,52074.61924828773,77.27894830700089,2518.2289718120514,1913.7969616050718
2025-06-23,48858.029189031,910.0696396141906,4.537511699709284e-12,49768.098828645205,1.2292389328649733e-12,1913.7969616050718,1693.595037154425
2025-06-24,58749.50317716414,1740.8782165295934,2.7749485946929053e-12,60490.38139369373,7.566920180723802e-13,1693.595037154425,2868.7402016687147
2025-06-25,50818.07341018377,1916.1213766522835,246.8059731015194,52981.000759937575,35.39595236391569,2868.7402016687147,1820.1906356022994
2025-06-26,49780.05622016636,633.7560726967381,44.02078462326814,50457.833077486364,6.240099882808032,1820.1906356022994,2152.2314282278335
2025-06-27,16091.250585642281,621.9750064930938,1.8974333215737716e-13,16713.225592135375,5.684341886080802e-14,2152.2314282278335,2185.2438047445457
2025-06-28,16096.88147441511,395.9116255987573,6.144381130497903e-13,16492.793100013867,4.668849433854625e-13,2185.2438047445457,1639.5074729215657
2025-06-29,50731.95411784048,2546.5744726724374,1253.3878704841682,54531.91646099709,198.31685406232234,1639.5074729215657,1720.6603810000001
2025-06-30,50915.667385166176,990.3278544406618,415.2986374431698,52321.29387705001,60.24598865714087,1720.6603810000001,1672.228125764445
2025-07-01,62341.46540214741,6318.052491604529,3184.596313018244,71844.11420677019,1023.3058708588455,1672.228125764445,1200.000001
2025-07-02,56225.95299595323,4154.705516002232,9363.787375333743,69744.44588728921,2546.582541784268,1200.000001,1200.0000009999999
2025-07-03,64015.49146235628,5284.242789630434,4565.932093165022,73865.66634515172,1555.376561605225,1200.0000009999999,1205.0444199585934
2025-07-04,21702.32739223344,1857.616918952769,15149.079188994976,38709.02350018118,4855.913191323382,1205.0444199585934,1200.0000009999999
2025-07-05,22139.52635143759,1919.0189281200608,12120.241393493794,36178.78667305145,3936.1527228432624,1200.0000009999999,1200.000001
2025-07-06,64288.95903684822,6186.176290164277,4859.434312939202,75334.5696399517,1477.7476047592525,1200.000001,1200.0000009999999
2025-07-07,55994.52598658313,2406.4925504890784,12378.834713368817,70779.85325044103,3048.917439179858,1200.0000009999999,1291.1968352578515
2025-07-08,62755.73052303501,2833.176633820568,853.0158380266654,66441.92299488225,100.72713290537641,1291.1968352578515,2028.7963778251342
2025-07-09,61020.72407688718,3216.634796764704,618.8312811073706,64856.19015475925,72.33818121654832,2028.7963778251342,2363.7971834053474
2025-07-10,59280.616526296246,1540.2695545364104,1643.6662699031829,62464.55235073584,204.2112541987568,2363.7971834053474,1927.1506914674194
2025-07-11,29097.29212137186,2354.660320399715,3.8843950278533156e-13,31451.952441771573,1.7053025658242404e-13,1927.1506914674194,3834.0419809897176
2025-07-12,24533.8271765261,460.8504301571884,3.255991032347083e-13,24994.67760668329,2.2737367544323206e-13,3834.0419809897176,1931.6538066935389
2025-07-13,55269.495803287784,4437.951714983816,769.4528474197233,60476.90036569132,94.1447692776182,1931.6538066935389,2128.77574567545
2025-07-14,58475.78310175725,2093.9988078500646,3.503970447127358e-13,60569.78190960732,1.4210854715202004e-13,2128.77574567545,2785.8947747553366
2025-07-15,56734.96766103314,2941.1149085122806,861.8906903461166,60537.973259891536,101.8483958981422,2785.8947747553366,2118.6370541352344
2025-07-16,59311.05038150354,1422.949567778865,138.369357212031,60872.36930649444,16.53849963688924,2118.6370541352344,2536.3445503979847
2025-07-17,58146.95364990446,1582.1782317581763,553.0981815899091,60282.230063252544,66.63596347309303,2536.3445503979847,2021.7207937627143
2025-07-18,24259.91476874703,897.0710129987114,6.271303476523826e-13,25156.98578174574,2.8954616482224083e-13,2021.7207937627143,2519.067382780664
2025-07-19,24746.152458143195,733.0906017202524,0.0,25479.243059863446,0.0,2519.067382780664,2142.785793424142
2025-07-20,59409.670224918416,2230.1130238936266,1.2480541045079005e-12,61639.78324881204,4.547473508864641e-13,2142.785793424142,2767.1451077866404
2025-07-21,61650.475634772876,1374.7657406497299,152.42622463167186,63177.66760005428,17.604229904910994,2767.1451077866404,2477.190005187574
2025-07-22,59407.100283341446,1591.8735510510228,1008.7891760609136,62007.76301045338,118.67534120027031,2477.190005187574,1616.142894553235
2025-07-23,59216.18235651962,3783.5363231224924,1807.1099484775457,64806.828628119656,247.16979373185325,1616.142894553235,1576.5304658079358
2025-07-24,59916.57161868409,3306.7782349775803,1.275509475817671e-12,63223.34985366167,3.268496584496461e-13,1576.5304658079358,2536.7013326979913
